Date,Country,count,min,max,median,variance
2020-12-29,HK,360.0,8.0,70.0,38.0,1172.47
2020-12-29,HR,95.0,1.0,18.0,9.0,135.46
2020-12-29,HU,100.0,1.5714285714285714,31.0,8.0,552.9114285714286
2020-12-29,ID,69.0,9.0,38.0,17.0,398.52
2020-12-29,IL,101.0,24.333333333333332,68.0,38.666666666666664,1038.5
2020-12-29,IN,123.47619047619048,48.23809523809524,302.0,110.85714285714286,46197.37809523809
2020-12-29,IR,61.666666666666664,38.583333333333336,135.5,63.25,18697.747499999998
2020-12-29,IS,144.0,2.0,35.0,7.0,310.57
2020-12-29,IT,105.9090909090909,16.90909090909091,41.09090909090909,20.09090909090909,855.7154545454546
2020-12-29,JO,78.66666666666667,3.0,77.66666666666667,22.333333333333332,3046.403333333333
2020-12-29,JP,421.0625,1.75,44.0,13.71875,480.91343749999993
2020-12-29,KR,381.8,17.4,77.7,44.7,1561.9125000000001
2020-12-29,KW,24.0,18.0,59.0,30.0,1397.37
2020-12-29,KZ,13.0,27.0,35.0,31.5,76.52
2020-12-29,MN,245.0,11.0,370.0,49.0,12381.0
2020-12-29,MO,132.0,17.0,72.0,49.0,1192.15
2020-12-29,MX,116.2,20.1,124.4,48.4,3668.0099999999998
2020-12-29,NL,136.54545454545453,1.5454545454545454,27.272727272727273,11.818181818181818,287.9290909090909
2020-12-29,NO,118.25,1.0,29.75,5.5,573.4375
2020-12-29,NZ,60.4,1.8,32.0,9.6,300.15600000000006
2020-12-29,PE,56.0,9.0,140.0,38.0,7994.83
2020-12-29,PH,47.0,1.0,53.0,11.0,2609.57
2020-12-29,PL,71.75,4.916666666666667,58.833333333333336,14.75,2770.3775000000005
2020-12-29,RE,117.0,3.0,27.0,10.0,240.53
2020-12-29,RO,78.3529411764706,7.0,20.647058823529413,12.470588235294118,197.04823529411772
2020-12-29,RS,72.0,2.0,51.333333333333336,24.666666666666668,3264.963333333333
2020-12-29,RU,161.0,9.0,167.5,21.25,11254.595
2020-12-29,SA,3.8,14.2,24.8,17.2,354.4
2020-12-29,SE,71.0,5.5,21.0,11.0,132.13
2020-12-29,SG,120.0,23.0,37.0,28.0,156.22
2020-12-29,SK,94.0,1.5,23.5,8.5,237.67000000000002
2020-12-29,TH,174.57142857142858,15.285714285714286,121.71428571428571,42.285714285714285,2974.3742857142856
2020-12-29,TR,120.6470588235294,29.11764705882353,92.23529411764706,49.05882352941177,3523.852352941177
2020-12-29,TW,246.55555555555554,21.77777777777778,78.22222222222223,45.22222222222222,1183.0511111111111
2020-12-29,UA,70.0,7.444444444444445,272.55555555555554,30.22222222222222,150936.54666666666
2020-12-29,US,73.71428571428571,5.285714285714286,63.607142857142854,13.857142857142858,16306.790714285715
2020-12-29,VN,24.0,16.0,48.0,25.5,1454.19
2020-12-29,ZA,70.6,8.4,51.2,19.9,1034.7
2020-12-30,AE,120.0,55.0,76.0,59.0,325.33
2020-12-30,AR,60.0,3.0,63.0,21.0,831.14
2020-12-30,AT,184.0,6.8,44.2,18.8,698.638
2020-12-30,AU,116.54545454545455,2.909090909090909,28.09090909090909,9.636363636363637,231.42363636363635
2020-12-30,BA,102.5,4.0,106.0,36.0,6062.59
2020-12-30,BE,161.5,7.0,31.833333333333332,15.333333333333334,232.17
2020-12-30,BG,144.0,3.0,37.0,16.0,652.23
2020-12-30,BR,175.33333333333334,3.5,35.766666666666666,11.366666666666667,507.98
2020-12-30,CA,88.66666666666667,1.3333333333333333,9.333333333333334,3.3333333333333335,35.36000000000001
2020-12-30,CH,96.0,2.0,14.0,6.0,126.91
2020-12-30,CL,80.63636363636364,15.454545454545455,116.18181818181819,30.454545454545453,7379.800909090909
2020-12-30,CN,227.80769230769232,14.0,94.9423076923077,41.11538461538461,2390.8182692307696
2020-12-30,CO,189.5,17.5,70.5,33.5,1222.3899999999999
2020-12-30,CY,24.0,12.5,79.0,37.0,3699.3
2020-12-30,DE,93.3529411764706,5.352941176470588,23.235294117647058,10.352941176470589,301.2682352941177
2020-12-30,DK,23.0,3.0,15.0,9.0,100.83
2020-12-30,EC,60.0,2.0,51.0,14.0,1638.79
2020-12-30,EE,65.0,1.0,15.0,5.0,162.9
2020-12-30,ES,136.35,1.95,72.35,9.75,9361.576000000003
2020-12-30,FI,56.6,2.2,13.0,5.0,76.502
2020-12-30,FR,123.8695652173913,2.347826086956522,76.8695652173913,9.043478260869565,1944.4730434782612
2020-12-30,GB,126.85,6.15,36.15,12.1,483.6135000000001
2020-12-30,GE,24.0,93.0,115.0,110.0,488.68
2020-12-30,GR,116.0,8.0,33.0,20.0,239.63
2020-12-30,HK,354.0,20.0,97.0,52.0,2114.04
2020-12-30,HR,65.5,2.5,73.5,13.0,2617.215
2020-12-30,HU,102.14285714285714,5.285714285714286,46.714285714285715,15.428571428571429,1003.4914285714285
2020-12-30,ID,69.0,11.0,44.0,23.0,898.12
2020-12-30,IL,101.0,26.666666666666668,71.0,48.333333333333336,976.8033333333333
2020-12-30,IN,121.19047619047619,49.476190476190474,360.3333333333333,101.66666666666667,68857.34666666668
2020-12-30,IR,59.666666666666664,38.166666666666664,145.33333333333334,68.83333333333333,14788.140833333333
2020-12-30,IS,144.0,2.0,18.0,7.0,96.99
2020-12-30,IT,101.72727272727273,20.454545454545453,47.54545454545455,26.545454545454547,457.7854545454545
2020-12-30,JO,79.33333333333333,4.666666666666667,352.0,31.0,24024.976666666666
2020-12-30,JP,399.125,1.09375,35.09375,8.84375,483.95375
2020-12-30,KR,380.2,7.05,60.7,21.45,947.3924999999999
2020-12-30,KW,24.0,21.0,60.0,48.0,950.42
2020-12-30,KZ,24.0,9.0,23.0,12.0,127.83
2020-12-30,MN,241.0,13.0,127.0,56.0,7447.07
2020-12-30,MO,142.0,31.0,151.0,64.0,4344.61
2020-12-30,MX,116.11111111111111,21.0,143.22222222222223,53.22222222222222,4583.61888888889
2020-12-30,NL,138.1818181818182,1.8181818181818181,34.54545454545455,11.090909090909092,335.6109090909091
2020-12-30,NO,116.5,1.0,28.5,6.5,618.2925
2020-12-30,NP,21.0,53.333333333333336,90.66666666666667,66.66666666666667,1346.3466666666666
2020-12-30,NZ,60.0,2.0,36.0,9.8,356.26599999999996
2020-12-30,PE,50.0,6.0,73.0,40.0,4802.45
2020-12-30,PH,48.0,1.0,71.0,10.0,3240.78
2020-12-30,PL,71.75,9.0,85.41666666666667,32.916666666666664,4516.085
2020-12-30,RE,117.0,3.0,23.0,11.0,301.29
2020-12-30,RO,78.47058823529412,9.294117647058824,24.294117647058822,16.352941176470587,273.9270588235294
2020-12-30,RS,72.0,6.333333333333333,85.66666666666667,22.0,4402.150000000001
2020-12-30,RU,161.75,12.0,75.5,28.5,1707.4125
2020-12-30,SA,3.8,15.6,26.0,19.4,338.67600000000004
2020-12-30,SE,71.0,1.5,18.5,8.5,140.8
2020-12-30,SG,120.0,23.0,38.0,27.0,185.53
2020-12-30,SK,96.0,5.0,42.0,18.0,444.70500000000004
2020-12-30,TH,175.14285714285714,18.714285714285715,141.28571428571428,47.142857142857146,2873.6242857142856
2020-12-30,TR,120.11764705882354,33.470588235294116,87.11764705882354,55.11764705882353,3719.8670588235295
2020-12-30,TW,242.88888888888889,11.88888888888889,135.22222222222223,38.77777777777778,5068.665555555555
2020-12-30,UA,70.88888888888889,9.222222222222221,177.22222222222223,26.555555555555557,27518.397777777776
2020-12-30,US,73.71428571428571,6.107142857142857,57.67857142857143,13.892857142857142,10442.595357142858
2020-12-30,VN,24.0,17.5,52.25,28.75,1080.535
2020-12-30,ZA,61.36363636363637,7.7272727272727275,71.72727272727273,22.363636363636363,1631.619090909091
2020-12-31,AE,118.0,51.0,72.0,59.0,269.74
2020-12-31,AR,24.0,7.0,48.0,20.0,1012.01
2020-12-31,AT,184.6,4.8,64.2,16.0,1379.682
2020-12-31,AU,110.81818181818181,4.454545454545454,44.09090909090909,11.909090909090908,352.61545454545455
2020-12-31,BA,95.0,7.0,106.0,40.5,4051.065
2020-12-31,BE,154.0,2.8333333333333335,38.0,10.5,687.96
2020-12-31,BG,48.333333333333336,19.666666666666668,51.333333333333336,29.666666666666668,1987.5266666666666
2020-12-31,BR,182.66666666666666,3.5666666666666664,40.43333333333333,12.6,452.97
2020-12-31,CA,92.33333333333333,3.0,31.0,5.333333333333333,327.46666666666664
2020-12-31,CH,96.0,5.0,39.0,9.0,184.97
2020-12-31,CL,80.63636363636364,22.818181818181817,67.72727272727273,34.18181818181818,1205.111818181818
2020-12-31,CN,232.46153846153845,18.923076923076923,88.23076923076923,44.19230769230769,1924.3292307692316
2020-12-31,CO,192.5,16.5,64.5,33.5,1242.905
2020-12-31,CY,24.0,20.0,115.0,42.5,6254.084999999999
2020-12-31,DE,95.6470588235294,5.0,24.58823529411765,10.705882352941176,293.5735294117647
2020-12-31,DK,24.0,4.0,51.0,11.0,926.01
2020-12-31,EC,51.0,6.0,52.0,27.0,1602.64
2020-12-31,EE,68.0,7.0,24.0,9.0,110.62
2020-12-31,ES,122.26086956521739,2.217391304347826,34.26086956521739,8.782608695652174,497.5586956521739
2020-12-31,FI,57.2,3.2,39.8,7.6,894.6360000000001
2020-12-31,FR,113.28,2.32,41.28,9.12,926.8375999999998
2020-12-31,GB,118.2,7.45,40.6,12.75,822.29
2020-12-31,GE,24.0,74.0,93.0,79.0,359.84
2020-12-31,GR,59.0,9.5,46.0,17.5,660.155
2020-12-31,HK,353.0,16.0,83.0,34.0,1085.15
2020-12-31,HR,67.5,1.5,69.5,10.0,2173.765
2020-12-31,HU,101.57142857142857,9.571428571428571,43.857142857142854,20.285714285714285,740.1342857142857
2020-12-31,ID,69.0,11.0,55.0,21.0,1223.82
2020-12-31,IE,4.0,7.0,11.0,7.0,53.33
2020-12-31,IL,103.66666666666667,29.666666666666668,78.33333333333333,45.0,1234.9666666666667
2020-12-31,IN,122.42857142857143,51.61904761904762,394.42857142857144,102.04761904761905,69175.69047619046
2020-12-31,IR,61.583333333333336,38.666666666666664,138.41666666666666,66.75,17730.8475
2020-12-31,IS,140.0,1.0,81.0,6.0,2321.83
2020-12-31,IT,99.36363636363636,19.636363636363637,55.81818181818182,23.181818181818183,1601.6699999999998
2020-12-31,JO,79.66666666666667,2.3333333333333335,60.333333333333336,22.666666666666668,1852.6966666666667
2020-12-31,JP,361.125,1.0625,20.53125,4.15625,105.84281249999997
2020-12-31,KR,382.05,6.8,49.15,19.25,435.55099999999993
2020-12-31,KW,24.0,54.0,73.0,61.0,267.75
2020-12-31,KZ,20.5,39.0,127.0,85.0,6675.675
2020-12-31,LT,4.0,7.0,16.0,10.0,150.0
2020-12-31,MN,247.0,26.0,138.0,66.0,5347.01
2020-12-31,MO,144.0,30.0,73.0,52.0,689.37
2020-12-31,MX,126.66666666666667,11.555555555555555,186.66666666666666,37.333333333333336,8666.484444444442
2020-12-31,NL,138.27272727272728,2.1818181818181817,100.9090909090909,13.181818181818182,3764.7363636363643
2020-12-31,NO,120.0,1.5,53.5,8.5,1551.315
2020-12-31,NZ,62.0,3.4,21.6,10.8,170.27399999999997
2020-12-31,PE,54.0,7.0,64.0,24.0,3745.06
2020-12-31,PH,27.0,1.0,83.0,37.5,9578.994999999999
2020-12-31,PL,72.0,17.333333333333332,68.41666666666667,40.583333333333336,1565.8475
2020-12-31,PT,5.5,13.5,25.5,17.5,264.52
2020-12-31,RE,68.0,3.0,19.0,10.0,177.8
2020-12-31,RO,81.0,12.705882352941176,27.235294117647058,19.470588235294116,230.29352941176472
2020-12-31,RS,72.0,7.0,84.33333333333333,24.333333333333332,4373.36
2020-12-31,RU,158.25,7.75,64.0,25.75,1771.2050000000002
2020-12-31,SA,4.25,21.75,30.75,24.25,319.71500000000003
2020-12-31,SE,57.0,2.0,12.5,5.5,77.355
2020-12-31,SG,120.0,23.0,36.0,28.0,108.53
2020-12-31,SK,96.0,5.0,36.5,21.0,379.45500000000004
2020-12-31,TH,177.71428571428572,18.714285714285715,77.28571428571429,39.285714285714285,1157.1785714285713
2020-12-31,TR,122.47058823529412,41.8235294117647,94.6470588235294,60.94117647058823,3282.16
2020-12-31,TW,250.55555555555554,21.444444444444443,70.55555555555556,37.111111111111114,864.2344444444445
2020-12-31,UA,71.0,16.88888888888889,110.22222222222223,37.77777777777778,5099.711111111112
2020-12-31,US,71.64285714285714,6.642857142857143,81.46428571428571,15.607142857142858,17356.829999999998
2020-12-31,VN,24.0,16.5,45.5,27.0,803.4749999999999
2020-12-31,ZA,58.54545454545455,7.090909090909091,55.54545454545455,16.636363636363637,1216.9572727272725
2021-01-01,AE,115.0,41.0,72.0,54.0,550.22
2021-01-01,AR,24.0,14.0,30.0,20.0,148.62
2021-01-01,AT,184.4,7.6,105.0,24.0,2979.298
2021-01-01,AU,104.54545454545455,3.727272727272727,26.545454545454547,11.090909090909092,240.72181818181818
2021-01-01,BA,75.0,11.5,103.0,45.0,5139.415
2021-01-01,BE,168.5,10.166666666666666,51.333333333333336,22.5,581.1850000000001
2021-01-01,BG,144.0,2.0,96.0,27.0,5212.31
2021-01-01,BR,188.66666666666666,3.9333333333333336,64.63333333333334,12.933333333333332,1080.7833333333333
2021-01-01,CA,85.66666666666667,1.0,9.0,4.0,43.20333333333334
2021-01-01,CH,96.0,5.0,108.0,25.0,4437.17
2021-01-01,CL,80.72727272727273,23.818181818181817,81.72727272727273,34.45454545454545,2374.2454545454543
2021-01-01,CN,216.40384615384616,23.942307692307693,127.84615384615384,51.48076923076923,3057.669807692309
2021-01-01,CO,187.5,11.0,93.5,23.0,2387.9
2021-01-01,CY,24.0,22.0,89.0,44.5,4509.255
2021-01-01,DE,111.94117647058823,9.235294117647058,47.8235294117647,21.529411764705884,653.4652941176472
2021-01-01,DK,24.0,6.0,116.0,10.0,4749.55
2021-01-01,EC,72.0,5.0,115.0,38.0,10637.7
2021-01-01,EE,68.0,5.0,40.0,11.0,773.42
2021-01-01,ES,134.04347826086956,1.7391304347826086,40.0,7.260869565217392,715.3669565217391
2021-01-01,FI,57.4,3.6,64.0,8.6,2000.5879999999997
2021-01-01,FR,115.96,5.52,46.16,15.24,1202.3064000000002
2021-01-01,GB,116.4,8.3,38.9,16.7,697.28
2021-01-01,GE,24.0,78.0,97.0,85.0,314.33
2021-01-01,GR,80.0,2.5,82.5,13.5,3504.475
2021-01-01,HK,360.0,15.0,57.0,30.0,812.4
2021-01-01,HR,82.5,1.5,105.0,25.0,3763.75
2021-01-01,HU,88.28571428571429,5.714285714285714,41.285714285714285,20.285714285714285,625.9657142857143
2021-01-01,ID,69.0,15.0,60.0,22.0,1033.12
2021-01-01,IE,46.0,4.0,54.0,8.0,3142.18
2021-01-01,IL,104.0,35.0,68.0,46.0,622.8466666666667
2021-01-01,IN,124.65,55.35,470.45,134.0,132376.1395
2021-01-01,IR,48.54545454545455,41.18181818181818,133.8181818181818,64.0909090909091,39358.16636363636
2021-01-01,IS,142.0,1.0,999.0,7.0,329299.0
2021-01-01,IT,101.0909090909091,26.636363636363637,122.0,34.18181818181818,23100.906363636364
2021-01-01,JO,80.0,6.0,54.666666666666664,19.0,1089.5966666666666
2021-01-01,JP,386.90625,1.09375,22.09375,5.375,118.30125
2021-01-01,KR,332.4,9.5,45.0,23.0,373.53
2021-01-01,KW,24.0,47.0,64.0,58.0,171.29
2021-01-01,KZ,11.5,82.5,267.0,135.5,34068.95
2021-01-01,LT,26.0,8.0,46.0,13.0,497.54
2021-01-01,MN,251.0,29.0,253.0,68.0,6041.45
2021-01-01,MO,138.0,22.0,64.0,46.0,666.44
2021-01-01,MX,110.33333333333333,12.555555555555555,251.88888888888889,47.888888888888886,38561.352222222224
2021-01-01,NL,140.0909090909091,3.8181818181818183,306.6363636363636,28.09090909090909,34579.348181818175
2021-01-01,NO,125.25,2.5,120.0,15.75,4542.785
2021-01-01,NP,27.0,54.333333333333336,100.66666666666667,72.0,2561.53
2021-01-01,NZ,61.2,2.8,23.2,10.8,238.71800000000002
2021-01-01,PE,55.0,6.0,127.0,28.0,5545.06
2021-01-01,PH,35.5,12.0,76.0,32.5,2141.76
2021-01-01,PL,71.75,20.583333333333332,69.58333333333333,36.25,1344.3025
2021-01-01,PT,37.5,4.5,61.0,7.5,2246.11
2021-01-01,RO,81.76470588235294,12.352941176470589,31.41176470588235,21.294117647058822,376.05823529411765
2021-01-01,RS,69.66666666666667,7.0,74.0,34.0,2386.83
2021-01-01,RU,156.0,9.5,361.25,28.75,19119.42
2021-01-01,SA,3.8,17.6,27.6,19.6,438.2200000000001
2021-01-01,SE,70.5,3.5,41.5,7.0,755.8349999999999
2021-01-01,SG,120.0,13.0,36.0,24.0,229.51
2021-01-01,SK,95.0,12.0,71.0,24.5,1653.2649999999999
2021-01-01,TH,175.57142857142858,18.714285714285715,60.57142857142857,37.42857142857143,1032.8999999999999
2021-01-01,TR,124.82352941176471,31.058823529411764,90.47058823529412,51.23529411764706,2556.0929411764705
2021-01-01,TW,250.33333333333334,15.666666666666666,63.77777777777778,31.11111111111111,754.0600000000001
2021-01-01,UA,68.77777777777777,6.555555555555555,123.33333333333333,25.555555555555557,8100.597777777778
2021-01-01,US,69.07407407407408,5.851851851851852,68.88888888888889,17.0,4458.111111111111
2021-01-01,VN,21.75,16.0,40.25,25.25,771.695
2021-01-01,ZA,58.0,6.545454545454546,46.0,16.0,1104.0709090909093
2021-01-02,AE,120.0,36.0,54.0,44.0,258.67
2021-01-02,AR,24.0,3.0,23.0,14.0,369.11
2021-01-02,AT,183.2,9.0,45.0,24.0,830.476
2021-01-02,AU,113.36363636363636,3.090909090909091,28.363636363636363,10.272727272727273,270.14
2021-01-02,BA,93.5,3.0,104.5,27.5,5395.855
2021-01-02,BE,165.66666666666666,16.0,46.833333333333336,24.166666666666668,541.5733333333334
2021-01-02,BG,144.0,3.0,56.0,22.0,2386.36
2021-01-02,BR,186.33333333333334,4.633333333333334,41.800000000000004,10.166666666666666,464.76
2021-01-02,CA,94.0,2.0,12.666666666666666,4.0,34.10333333333333
2021-01-02,CH,96.0,9.0,23.0,12.0,69.08
2021-01-02,CL,80.72727272727273,19.545454545454547,52.81818181818182,27.545454545454547,692.1136363636364
2021-01-02,CN,224.07692307692307,30.51923076923077,116.0576923076923,62.71153846153846,3061.3955769230784
2021-01-02,CO,195.5,9.0,46.0,18.5,702.025
2021-01-02,CY,24.0,25.0,81.0,48.0,2872.1000000000004
2021-01-02,DE,109.70588235294117,10.882352941176471,31.294117647058822,20.58823529411765,264.01411764705887
2021-01-02,DK,24.0,6.0,21.0,14.0,224.76
2021-01-02,EC,72.0,1.0,26.0,7.0,581.39
2021-01-02,EE,67.0,1.0,34.0,5.0,214.63
2021-01-02,ES,140.4090909090909,1.6818181818181819,74.31818181818181,7.181818181818182,15347.55545454545
2021-01-02,FI,56.8,2.2,14.0,3.8,64.17399999999999
2021-01-02,FR,115.24,7.72,56.8,16.76,2559.002
2021-01-02,GB,123.6,4.05,27.15,9.5,237.705
2021-01-02,GE,24.0,94.0,105.0,100.0,119.55
2021-01-02,GR,79.0,3.0,75.5,26.5,3112.3
2021-01-02,HK,351.0,14.0,62.0,29.0,965.4
2021-01-02,HR,79.5,3.5,36.0,14.0,996.115
2021-01-02,HU,101.14285714285714,6.571428571428571,44.142857142857146,17.857142857142858,944.0642857142857
2021-01-02,ID,69.0,13.0,52.0,26.0,911.39
2021-01-02,IE,48.0,4.0,63.0,8.0,3814.4
2021-01-02,IL,104.0,36.333333333333336,69.0,48.333333333333336,612.5933333333334
2021-01-02,IN,127.05,56.45,380.75,131.7,104685.0545
2021-01-02,IR,44.25,43.166666666666664,134.16666666666666,69.66666666666667,22048.06
2021-01-02,IS,120.0,1.0,9.0,3.0,25.95
2021-01-02,IT,99.63636363636364,9.727272727272727,27.818181818181817,13.909090909090908,561.760909090909
2021-01-02,JO,80.0,11.0,68.33333333333333,28.333333333333332,2216.2833333333333
2021-01-02,JP,393.75,1.25,21.53125,7.09375,127.3521875
2021-01-02,KR,380.85,12.9,56.25,31.15,708.7955
2021-01-02,KW,24.0,52.0,78.0,63.0,438.19
2021-01-02,KZ,24.0,57.0,271.5,86.5,50090.21
2021-01-02,LT,23.0,11.0,49.0,22.0,1365.14
2021-01-02,MN,254.0,15.0,162.0,61.0,5851.9
2021-01-02,MO,144.0,26.0,72.0,50.0,849.18
2021-01-02,MX,126.375,9.625,107.0,39.5,4412.1575
2021-01-02,NL,140.36363636363637,7.2727272727272725,43.36363636363637,19.727272727272727,631.0281818181818
2021-01-02,NO,122.75,1.5,46.5,9.0,1315.7275
2021-01-02,NP,11.333333333333334,50.666666666666664,66.66666666666667,57.333333333333336,524.9200000000001
2021-01-02,NZ,58.4,1.4,25.6,9.4,301.426
2021-01-02,PE,57.0,5.0,77.0,33.0,4562.51
2021-01-02,PH,34.5,21.5,77.5,33.5,2061.335
2021-01-02,PL,71.66666666666667,27.833333333333332,76.33333333333333,44.75,1719.6925000000003
2021-01-02,PT,41.0,4.5,17.5,8.5,149.735
2021-01-02,RO,81.41176470588235,11.058823529411764,29.0,17.764705882352942,350.11529411764707
2021-01-02,RS,64.0,8.333333333333334,45.0,15.0,836.4533333333334
2021-01-02,RU,156.75,12.0,291.0,48.5,48512.2725
2021-01-02,SA,4.0,12.6,22.6,15.8,272.73400000000004
2021-01-02,SE,72.0,4.0,28.5,8.5,323.47999999999996
2021-01-02,SG,120.0,9.0,24.0,17.0,132.37
